# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  575887.500    4208098.675       2430.600   2                    F01   1760   2633
  575887.500    4207661.010       2658.400   2                    F01   1760   2598
  575887.500    4207265.484       2832.200   2                    F01   1760   2566
  575887.500    4206815.246       3001.200   2                    F01   1760   2530
  575887.500    4206411.224       3146.000   2                    F01   1760   2498
  575887.500    4205857.010       3337.000   2                    F01   1760   2454
  575887.500    4205315.368       3506.000   2                    F01   1760   2410
  575887.500    4204852.899       3645.600   2                    F01   1760   2373
  575887.500    4204477.759       3780.400   3                    F01   1760   2343
  576137.500    4211665.222       1112.600   1                    F01   1780   2918
  576137.500    4211361.096       1213.200   2                    F01   1780   2894
  576137.500    4210998.529       1333.200   2                    F01   1780   2865
  576137.500    4210665.185       1453.200   2                    F01   1780   2838
  576137.500    4210177.914       1592.800   2                    F01   1780   2799
  576137.500    4209836.072       1705.400   2                    F01   1780   2772
  576137.500    4209419.476       1877.000   2                    F01   1780   2739
  576137.500    4209069.482       2016.600   2                    F01   1780   2711
  576137.500    4208727.984       2148.800   2                    F01   1780   2683
  576137.500    4208452.746       2281.200   2                    F01   1780   2661
  576137.500    4208236.291       2413.400   2                    F01   1780   2644
  576137.500    4207865.231       2590.000   2                    F01   1780   2614
  576137.500    4207457.132       2798.200   2                    F01   1780   2582
  576137.500    4207040.194       2964.600   2                    F01   1780   2548
  576137.500    4206636.172       3109.200   2                    F01   1780   2516
  576137.500    4206236.227       3246.400   2                    F01   1780   2484
  576137.500    4205836.282       3393.400   2                    F01   1780   2452
  576137.500    4205344.592       3528.200   2                    F01   1780   2413
  576137.500    4204944.647       3658.000   2                    F01   1780   2381
  576137.500    4204544.702       3782.800   3                    F01   1780   2349
  576637.500    4211565.320       1149.400   1                    F01   1820   2910
  576637.500    4211331.878       1237.600   2                    F01   1820   2892
  576637.500    4210998.529       1374.800   2                    F01   1820   2865
  576637.500    4210752.856       1465.400   2                    F01   1820   2845
  576637.500    4210506.842       1529.200   2                    F01   1820   2826
  576637.500    4210169.418       1612.400   2                    F01   1820   2799
  576637.500    4209919.324       1710.400   2                    F01   1820   2779
  576637.500    4209615.204       1872.000   2                    F01   1820   2754
  576637.500    4209423.556       2038.600   2                    F01   1820   2739
  576637.500    4209181.958       2193.000   2                    F01   1820   2720
  576637.500    4209036.184       2303.200   2                    F01   1820   2708
  576637.500    4208740.216       2447.600   2                    F01   1820   2684
  576637.500    4208390.222       2589.800   2                    F01   1820   2656
  576637.500    4208094.598       2712.200   2                    F01   1820   2633
  576637.500    4207831.930       2837.200   2                    F01   1820   2612
  576637.500    4207503.003       2937.600   2                    F01   1820   2585
  576637.500    4207198.541       3062.600   2                    F01   1820   2561
  576637.500    4206790.442       3172.800   2                    F01   1820   2528
