#Line    Trace        X           Y           Time        Flag            FaultName 
581   4197     558887.503    4208860.089       1220.906   27           fp_base_main
581   4166     558887.503    4208470.129       1364.083   27           fp_base_main
581   4123     558887.502    4207936.054       1570.896   27           fp_base_main
581   4103     558887.502    4207690.210       1679.075   27           fp_base_main
581   4081     558887.502    4207418.933       1819.071   27           fp_base_main
581   4067     558887.502    4207240.830       1939.947   27           fp_base_main
581   4032     558887.502    4206799.668       2153.279   27           fp_base_main
1401   3987     569137.502    4206234.260       2072.947   28           fp_base_main
1401   3966     569137.502    4205980.585       2171.538   28           fp_base_main
1401   3924     569137.502    4205444.075       2318.964   28           fp_base_main
1401   3905     569137.502    4205214.142       2394.475   28           fp_base_main
1401   3885     569137.502    4204965.048       2459.199   28           fp_base_main
1401   3868     569137.502    4204754.276       2527.519   28           fp_base_main
1401   3847     569137.502    4204486.021       2631.796   28           fp_base_main
1401   3826     569137.502    4204227.347       2732.477   28           fp_base_main
1401   3802     569137.502    4203930.350       2804.393   28           fp_base_main
1401   3769     569137.502    4203511.950       2915.805   28           fp_base_main
1401   3706     569137.502    4202726.006       3115.947   28           fp_base_main
1441   3966     569637.502    4205980.585       2106.814   29           fp_base_main
1441   3932     569637.502    4205549.461       2318.964   29           fp_base_main
1441   3901     569637.502    4205156.659       2462.795   29           fp_base_main
1441   3875     569637.502    4204838.117       2598.420   29           fp_base_main
1441   3851     569637.502    4204531.687       2707.646   29           fp_base_main
1441   3815     569637.502    4204093.022       2834.695   29           fp_base_main
1441   3788     569637.502    4203744.729       2924.279   29           fp_base_main
1441   3748     569637.502    4203253.844       3045.481   29           fp_base_main
2261   4461     579887.503    4212162.539       1819.462   30           fp_base_main
2261   4402     579887.676    4211421.756       2114.635   30           fp_base_main
2261   4359     579887.676    4210885.256       2341.168   30           fp_base_main
2261   4307     579887.676    4210232.756       2542.662   30           fp_base_main
2261   4232     579887.676    4209295.756       2853.401   30           fp_base_main
2261   4191     579887.503    4208783.823       3008.433   30           fp_base_main
1761   4034     573637.502    4206820.897       2613.199   31           fp_base_main
1761   4023     573637.502    4206689.545       2692.924   31           fp_base_main
1761   3989     573637.502    4206258.421       2887.095   31           fp_base_main
1761   3936     573637.502    4205597.364       3167.565   31           fp_base_main
1761   3883     573637.502    4204938.861       3399.633   31           fp_base_main
1761   3863     573637.502    4204683.496       3477.084   31           fp_base_main
1761   3836     573637.502    4204351.894       3552.312   31           fp_base_main
1761   3776     573637.502    4203595.031       3753.675   31           fp_base_main
1501   3970     570387.502    4206028.488       2085.240   32           fp_base_main
1501   3940     570387.502    4205654.847       2275.815   32           fp_base_main
1501   3907     570387.502    4205233.303       2480.774   32           fp_base_main
1501   3887     570387.502    4204993.790       2610.221   32           fp_base_main
1501   3866     570387.502    4204725.535       2703.711   32           fp_base_main
1501   3809     570387.502    4204016.575       2869.116   32           fp_base_main
1501   3786     570387.502    4203729.159       2941.032   32           fp_base_main
1501   3758     570387.502    4203374.679       3016.543   32           fp_base_main
1841   4100     574637.502    4207647.599       2376.497   33           fp_base_main
1841   4061     574637.502    4207168.572       2656.966   33           fp_base_main
1841   4031     574637.502    4206785.351       2840.350   33           fp_base_main
1841   3995     574637.502    4206342.440       2981.827   33           fp_base_main
1841   3918     574637.502    4205370.333       3263.278   33           fp_base_main
1841   3863     574637.502    4204687.213       3491.184   33           fp_base_main
1841   3799     574637.502    4203892.028       3696.142   33           fp_base_main
2241   4449     579637.503    4212006.745       1851.515   34           fp_base_main
2241   4428     579637.503    4211748.070       2006.133   34           fp_base_main
2241   4385     579637.503    4211211.560       2214.687   34           fp_base_main
2241   4344     579637.503    4210694.211       2401.667   34           fp_base_main
2241   4227     579637.503    4209237.969       2861.925   34           fp_base_main
2241   4159     579637.503    4208384.856       3125.944   34           fp_base_main
1731   4031     573262.502    4206781.810       2513.830   35           fp_base_main
1731   4008     573262.502    4206501.198       2673.404   35           fp_base_main
1731   3967     573262.502    4205982.492       2880.851   35           fp_base_main
1731   3932     573262.502    4205548.819       3034.043   35           fp_base_main
1731   3894     573262.502    4205081.132       3222.340   35           fp_base_main
1731   3863     573262.502    4204689.976       3362.766   35           fp_base_main
1731   3825     573262.502    4204213.787       3531.915   35           fp_base_main
1731   3778     573262.502    4203627.053       3694.681   35           fp_base_main
1581   3986     571387.502    4206220.099       2157.155   36           fp_base_main
1581   3946     571387.502    4205731.491       2372.901   36           fp_base_main
1581   3920     571387.502    4205396.173       2513.136   36           fp_base_main
1581   3893     571387.502    4205060.854       2653.370   36           fp_base_main
1581   3851     571387.502    4204533.924       2800.797   36           fp_base_main
1581   3754     571387.502    4203323.420       3166.372   36           fp_base_main
981   4039     563887.502    4206890.737       1621.386   37           fp_base_main
981   4003     563887.502    4206440.451       1797.578   37           fp_base_main
981   3970     563887.502    4206028.488       1952.196   37           fp_base_main
981   3929     563887.502    4205511.139       2157.155   37           fp_base_main
981   3892     563887.502    4205051.273       2354.922   37           fp_base_main
981   3858     563887.502    4204629.729       2511.196   37           fp_base_main
981   3832     563887.502    4204299.257       2624.048   37           fp_base_main
981   3810     563887.502    4204031.264       2716.722   37           fp_base_main
981   3790     563887.502    4203777.061       2782.818   37           fp_base_main
981   3747     563887.502    4203240.551       2923.053   37           fp_base_main
981   3730     563887.502    4203029.779       2962.606   37           fp_base_main
1981   4221     576387.503    4209156.668       2074.319   38           fp_base_main
1981   4193     576387.503    4208816.425       2221.879   38           fp_base_main
1981   4170     576387.503    4208529.009       2347.730   38           fp_base_main
1981   4148     576387.502    4208251.173       2513.136   38           fp_base_main
1981   4125     576387.502    4207963.757       2692.924   38           fp_base_main
1981   4101     576387.502    4207666.760       2825.967   38           fp_base_main
1981   4075     576387.502    4207342.637       2935.857   38           fp_base_main
1981   4061     576387.502    4207159.340       3014.058   38           fp_base_main
1981   4029     576387.502    4206768.396       3137.273   38           fp_base_main
1981   4002     576387.502    4206430.782       3235.884   38           fp_base_main
901   4045     562887.502    4206967.950       1554.516   39           fp_base_main
901   4012     562887.502    4206555.418       1797.578   39           fp_base_main
901   3984     562887.502    4206200.938       1991.750   39           fp_base_main
901   3946     562887.502    4205731.491       2139.176   39           fp_base_main
901   3924     562887.502    4205453.656       2247.049   39           fp_base_main
901   3894     562887.502    4205070.434       2369.305   39           fp_base_main
901   3879     562887.502    4204888.404       2455.603   39           fp_base_main
901   3861     562887.502    4204668.052       2541.902   39           fp_base_main
901   3838     562887.502    4204380.635       2642.583   39           fp_base_main
901   3796     562887.502    4203852.418       2773.211   39           fp_base_main
901   3768     562887.502    4203501.082       2854.037   39           fp_base_main
1461   3969     569887.502    4206018.908       2074.452   40           fp_base_main
1461   3943     569887.502    4205683.589       2221.879   40           fp_base_main
1461   3918     569887.502    4205377.011       2376.497   40           fp_base_main
1461   3900     569887.502    4205147.079       2498.753   40           fp_base_main
1461   3862     569887.502    4204675.411       2689.357   40           fp_base_main
1461   3826     569887.502    4204223.240       2827.449   40           fp_base_main
1461   3775     569887.502    4203588.277       2954.186   40           fp_base_main
1461   3734     569887.502    4203076.018       3061.482   40           fp_base_main
2101   4265     577887.500    4209707.500       2336.943   41           fp_base_main
2101   4236     577887.500    4209353.000       2484.369   41           fp_base_main
2101   4204     577887.503    4208946.013       2677.180   41           fp_base_main
2101   4173     577887.503    4208562.251       2794.837   41           fp_base_main
2101   4115     577887.500    4207839.000       3033.280   41           fp_base_main
2101   4065     577887.500    4207207.000       3246.802   41           fp_base_main
2101   4031     577887.500    4206783.000       3381.299   41           fp_base_main
2101   3987     577887.500    4206239.500       3570.291   41           fp_base_main
2101   3971     577887.502    4206042.231       3618.180   41           fp_base_main
2101   3955     577887.502    4205843.666       3666.334   41           fp_base_main
1181   3978     566387.500    4206124.500       1736.450   42           fp_base_main
1181   3933     566387.500    4205568.500       1883.877   42           fp_base_main
1181   3907     566387.500    4205243.000       1984.558   42           fp_base_main
1181   3881     566387.500    4204907.500       2117.602   42           fp_base_main
1181   3854     566387.500    4204572.000       2268.624   42           fp_base_main
1181   3819     566387.500    4204136.000       2474.410   42           fp_base_main
1181   3787     566387.500    4203739.500       2598.594   42           fp_base_main
1181   3776     566387.500    4203595.500       2646.593   42           fp_base_main
1181   3745     566387.502    4203212.000       2756.851   42           fp_base_main
1181   3715     566387.502    4202834.777       2864.018   42           fp_base_main
1181   3691     566387.501    4202535.999       2930.109   42           fp_base_main
1181   3677     566387.501    4202359.983       2991.830   42           fp_base_main
1741   4026     573387.502    4206727.868       2577.859   43           fp_base_main
1741   3996     573387.502    4206344.646       2786.414   43           fp_base_main
1741   3978     573387.502    4206123.731       2895.347   43           fp_base_main
1741   3960     573387.502    4205906.426       2986.376   43           fp_base_main
1741   3951     573387.502    4205781.886       3039.644   43           fp_base_main
1741   3939     573387.502    4205635.686       3099.245   43           fp_base_main
1741   3901     573387.502    4205157.762       3255.236   43           fp_base_main
1741   3874     573387.502    4204830.165       3367.402   43           fp_base_main
1741   3828     573387.502    4204246.508       3552.312   43           fp_base_main
1741   3780     573387.502    4203652.514       3703.334   43           fp_base_main
2381   4465     581387.503    4212215.658       1997.247   44           fp_base_main
2381   4445     581387.503    4211961.337       2121.335   44           fp_base_main
2381   4423     581387.503    4211690.061       2216.787   44           fp_base_main
2381   4395     581387.503    4211342.488       2353.601   44           fp_base_main
2381   4374     581387.503    4211071.212       2512.687   44           fp_base_main
2381   4326     581387.503    4210477.795       2754.499   44           fp_base_main
2221   4432     579387.503    4211800.630       1904.191   45           fp_base_main
2221   4385     579387.503    4211211.560       2146.368   45           fp_base_main
2221   4350     579387.503    4210780.436       2329.752   45           fp_base_main
2221   4311     579387.503    4210282.248       2491.561   45           fp_base_main
2221   4284     579387.503    4209952.445       2597.494   45           fp_base_main
2221   4257     579387.503    4209614.576       2706.773   45           fp_base_main
2221   4216     579387.503    4209105.946       2887.255   45           fp_base_main
2221   4184     579387.503    4208700.979       3055.529   45           fp_base_main
2221   4137     579387.502    4208110.749       3230.415   45           fp_base_main
441   4238     557137.503    4209377.209       1138.181   46           fp_base_main
441   4208     557137.503    4208995.727       1300.449   46           fp_base_main
441   4177     557137.503    4208614.244       1462.717   46           fp_base_main
441   4162     557137.503    4208427.742       1529.533   46           fp_base_main
441   4145     557137.502    4208215.807       1659.984   46           fp_base_main
441   4121     557137.502    4207919.099       1819.071   46           fp_base_main
441   4104     557137.502    4207698.687       1987.702   46           fp_base_main
441   4065     557137.502    4207206.999       2207.241   46           fp_base_main
781   4142     561387.502    4208174.797       1203.750   47           fp_base_main
781   4108     561387.502    4207750.777       1408.209   47           fp_base_main
781   4050     561387.502    4207024.864       1736.450   47           fp_base_main
781   4016     561387.502    4206603.321       1898.260   47           fp_base_main
781   3983     561387.502    4206181.777       2063.665   47           fp_base_main
781   3963     561387.502    4205932.335       2165.589   47           fp_base_main
781   3939     561387.502    4205640.854       2300.985   47           fp_base_main
781   3917     561387.502    4205357.850       2434.029   47           fp_base_main
781   3895     561387.502    4205089.027       2532.564   47           fp_base_main
781   3865     561387.502    4204715.954       2642.583   47           fp_base_main
781   3850     561387.502    4204527.756       2701.621   47           fp_base_main
781   3835     561387.502    4204331.565       2767.581   47           fp_base_main
561   4223     558637.503    4209182.229       1115.909   48           fp_base_main
561   4206     558637.503    4208978.772       1192.270   48           fp_base_main
561   4184     558637.503    4208699.018       1316.358   48           fp_base_main
561   4144     558637.502    4208198.853       1529.533   48           fp_base_main
561   4118     558637.502    4207876.712       1669.529   48           fp_base_main
561   4103     558637.502    4207681.732       1784.072   48           fp_base_main
561   4081     558637.502    4207410.456       1949.521   48           fp_base_main
561   4054     558637.502    4207079.838       2105.426   48           fp_base_main
561   4033     558637.502    4206808.562       2181.788   48           fp_base_main
2121   4268     578137.503    4209752.465       2357.958   49           fp_base_main
2121   4224     578138.730    4209198.928       2596.810   49           fp_base_main
2121   4198     578138.730    4208872.928       2740.640   49           fp_base_main
2121   4155     578138.730    4208336.428       2974.365   49           fp_base_main
2121   4120     578138.730    4207896.928       3125.195   49           fp_base_main
2121   4082     578137.502    4207427.938       3342.591   49           fp_base_main
2121   4053     578137.502    4207064.938       3462.052   49           fp_base_main
2121   4014     578137.502    4206572.819       3616.103   49           fp_base_main
381   4226     556387.503    4209224.616       1211.360   50           fp_base_main
381   4189     556387.503    4208758.360       1360.902   50           fp_base_main
381   4158     556387.503    4208376.878       1570.896   50           fp_base_main
381   4117     556387.502    4207859.757       1745.891   50           fp_base_main
381   4103     556387.502    4207681.732       1812.707   50           fp_base_main
381   4090     556387.502    4207529.139       1911.341   50           fp_base_main
381   4065     556387.502    4207206.999       2118.153   50           fp_base_main
381   4042     556387.502    4206927.245       2235.877   50           fp_base_main
1811   4066     574262.502    4207223.987       2638.298   51           fp_base_main
1811   4024     574262.502    4206696.776       2845.745   51           fp_base_main
1811   4002     574262.502    4206424.668       2938.298   51           fp_base_main
1811   3969     574262.502    4206008.002       3075.532   51           fp_base_main
1811   3922     574262.502    4205429.771       3273.404   51           fp_base_main
1811   3886     574262.502    4204970.588       3394.681   51           fp_base_main
1811   3860     574262.502    4204655.963       3490.426   51           fp_base_main
1811   3833     574262.502    4204315.827       3582.979   51           fp_base_main
1811   3814     574262.502    4204069.229       3669.149   51           fp_base_main
1811   3785     574262.502    4203712.087       3771.277   51           fp_base_main
1871   4117     575012.502    4207866.761       2159.516   52           fp_base_main
1871   4090     575012.502    4207527.666       2353.601   52           fp_base_main
1871   4062     575012.502    4207180.093       2541.323   52           fp_base_main
1871   4046     575012.502    4206976.636       2655.865   52           fp_base_main
1871   4026     575012.502    4206730.792       2773.589   52           fp_base_main
1871   4009     575012.502    4206518.857       2869.041   52           fp_base_main
1871   3974     575012.502    4206078.033       3009.037   52           fp_base_main
1871   3941     575012.502    4205662.642       3145.851   52           fp_base_main
1871   3889     575012.502    4205018.360       3365.391   52           fp_base_main
1871   3830     575012.502    4204272.351       3594.475   52           fp_base_main
1681   3987     572637.502    4206241.643       2452.876   53           fp_base_main
1681   3951     572637.502    4205783.889       2674.253   53           fp_base_main
1681   3920     572637.502    4205396.497       2839.079   53           fp_base_main
1681   3872     572637.502    4204801.563       3051.701   53           fp_base_main
1681   3839     572637.502    4204388.254       3194.835   53           fp_base_main
1681   3790     572637.502    4203779.270       3385.900   53           fp_base_main
1851   4108     574762.502    4207748.078       2264.513   54           fp_base_main
1851   4084     574762.502    4207451.369       2455.416   54           fp_base_main
1851   4054     574762.502    4207078.364       2649.502   54           fp_base_main
1851   4037     574762.502    4206857.953       2767.226   54           fp_base_main
1851   4013     574762.502    4206562.527       2894.095   54           fp_base_main
1851   3993     574762.502    4206316.316       2975.429   54           fp_base_main
1851   3947     574762.502    4205739.304       3148.042   54           fp_base_main
1851   3912     574762.502    4205298.114       3266.757   54           fp_base_main
1851   3872     574762.502    4204797.949       3425.843   54           fp_base_main
1851   3827     574762.502    4204238.441       3594.475   54           fp_base_main
1851   3799     574762.502    4203882.391       3677.200   54           fp_base_main
521   4233     558137.503    4209309.390       1115.909   55           fp_base_main
521   4210     558137.503    4209029.636       1239.996   55           fp_base_main
521   4183     558137.503    4208690.541       1376.810   55           fp_base_main
521   4159     558137.503    4208393.832       1507.261   55           fp_base_main
521   4134     558137.502    4208080.169       1656.802   55           fp_base_main
521   4117     558137.502    4207859.757       1768.163   55           fp_base_main
521   4102     558137.502    4207673.255       1898.614   55           fp_base_main
521   4069     558137.502    4207257.863       2067.245   55           fp_base_main
521   4042     558137.502    4206927.245       2204.060   55           fp_base_main
681   4174     560137.503    4208580.335       1125.454   56           fp_base_main
681   4156     560137.503    4208351.446       1239.996   56           fp_base_main
681   4129     560137.502    4208012.350       1319.539   56           fp_base_main
681   4094     560137.502    4207571.526       1491.353   56           fp_base_main
681   4052     560137.502    4207054.406       1733.164   56           fp_base_main
681   4011     560137.502    4206537.286       2000.429   56           fp_base_main
681   3985     560137.502    4206206.668       2173.885   56           fp_base_main
681   3966     560137.502    4205969.301       2254.967   56           fp_base_main
681   3944     560137.502    4205706.502       2331.329   56           fp_base_main
681   3914     560137.502    4205325.020       2499.961   56           fp_base_main
681   3890     560137.502    4205028.312       2595.412   56           fp_base_main
1721   4003     573137.502    4206440.451       2595.838   57           fp_base_main
1721   3976     573137.502    4206095.552       2768.435   57           fp_base_main
1721   3932     573137.502    4205549.461       2987.777   57           fp_base_main
1721   3879     573137.502    4204888.404       3203.522   57           fp_base_main
1721   3839     573137.502    4204388.357       3369.756   57           fp_base_main
1721   3777     573137.502    4203614.192       3652.993   57           fp_base_main
421   4235     556887.500    4209343.500       1176.361   58           fp_base_main
421   4210     556887.500    4209021.000       1309.994   58           fp_base_main
421   4179     556887.500    4208639.500       1446.808   58           fp_base_main
421   4159     556887.500    4208394.000       1583.623   58           fp_base_main
421   4143     556887.500    4208182.000       1707.710   58           fp_base_main
421   4119     556887.500    4207893.500       1834.979   58           fp_base_main
421   4107     556887.500    4207741.000       1924.068   58           fp_base_main
421   4095     556887.502    4207591.857       2027.048   58           fp_base_main
421   4069     556887.502    4207265.939       2172.389   58           fp_base_main
741   4148     560887.502    4208246.383       1161.730   59           fp_base_main
741   4116     560887.502    4207847.947       1374.136   59           fp_base_main
741   4081     560887.449    4207419.063       1609.146   59           fp_base_main
741   4058     560887.449    4207122.063       1763.764   59           fp_base_main
741   4033     560887.449    4206815.563       1900.403   59           fp_base_main
741   4012     560887.449    4206547.063       1993.893   59           fp_base_main
741   3981     560887.449    4206164.063       2141.319   59           fp_base_main
741   3949     560887.449    4205761.563       2306.724   59           fp_base_main
741   3934     560887.449    4205570.063       2367.852   59           fp_base_main
741   3917     560887.449    4205359.063       2450.555   59           fp_base_main
741   3894     560887.449    4205071.563       2529.662   59           fp_base_main
741   3875     560887.449    4204832.063       2590.790   59           fp_base_main
741   3847     560887.449    4204487.063       2687.876   59           fp_base_main
1301   3975     567887.500    4206086.000       2006.133   60           fp_base_main
1301   3955     567887.500    4205837.000       2103.219   60           fp_base_main
1301   3932     567887.500    4205549.500       2203.900   60           fp_base_main
1301   3904     567887.500    4205195.000       2300.986   60           fp_base_main
1301   3888     567887.500    4205003.500       2380.092   60           fp_base_main
1301   3851     567887.500    4204543.500       2516.731   60           fp_base_main
1301   3835     567887.500    4204342.500       2581.455   60           fp_base_main
1301   3810     567887.500    4204026.000       2689.328   60           fp_base_main
1301   3775     567887.500    4203588.500       2804.937   60           fp_base_main
1301   3756     567887.500    4203353.000       2853.905   60           fp_base_main
1301   3738     567887.500    4203126.500       2906.316   60           fp_base_main
1301   3704     567887.502    4202704.000       3012.040   60           fp_base_main
1301   3682     567887.501    4202429.598       3081.115   60           fp_base_main
1301   3664     567887.501    4202195.241       3133.207   60           fp_base_main
1301   3650     567887.501    4202025.812       3193.730   60           fp_base_main
1301   3628     567887.501    4201747.323       3253.446   60           fp_base_main
1321   3988     568137.502    4206248.841       1923.430   61           fp_base_main
1321   3959     568137.502    4205884.780       2060.069   61           fp_base_main
1321   3916     568137.502    4205348.270       2239.857   61           fp_base_main
1321   3888     568137.502    4205003.370       2362.113   61           fp_base_main
1321   3848     568137.502    4204495.602       2545.497   61           fp_base_main
1321   3815     568137.502    4204093.219       2696.520   61           fp_base_main
1321   3780     568137.502    4203651.411       2795.261   61           fp_base_main
1321   3746     568137.502    4203230.215       2888.751   61           fp_base_main
1321   3724     568137.502    4202945.233       2962.567   61           fp_base_main
1321   3704     568137.502    4202699.295       3014.728   61           fp_base_main
1321   3672     568137.501    4202303.987       3115.830   61           fp_base_main
1321   3632     568137.501    4201802.084       3238.539   61           fp_base_main
1361   3998     568637.502    4206373.388       1959.388   62           fp_base_main
1361   3966     568637.502    4205980.585       2056.473   62           fp_base_main
1361   3924     568637.502    4205453.656       2214.687   62           fp_base_main
1361   3906     568637.502    4205223.723       2315.369   62           fp_base_main
1361   3864     568637.502    4204706.374       2509.540   62           fp_base_main
1361   3838     568637.502    4204371.055       2624.604   62           fp_base_main
1361   3810     568637.502    4204026.155       2736.073   62           fp_base_main
1361   3781     568637.502    4203662.095       2836.754   62           fp_base_main
1361   3751     568637.502    4203287.156       2926.649   62           fp_base_main
1361   3718     568637.502    4202877.610       3032.707   62           fp_base_main
1361   3676     568637.501    4202349.383       3159.433   62           fp_base_main
1781   4048     573887.502    4206996.123       2667.754   63           fp_base_main
1781   4009     573887.502    4206507.515       2858.329   63           fp_base_main
1781   3969     573887.502    4206018.908       3023.734   63           fp_base_main
1781   3936     573887.502    4205597.364       3185.544   63           fp_base_main
1781   3911     573887.502    4205290.787       3279.034   63           fp_base_main
1781   3872     573887.502    4204798.114       3434.480   63           fp_base_main
1781   3825     573887.502    4204208.186       3627.823   63           fp_base_main
1781   3770     573887.502    4203527.967       3771.653   63           fp_base_main
2001   4237     576637.503    4209362.516       2060.069   64           fp_base_main
2001   4213     576637.503    4209065.519       2265.028   64           fp_base_main
2001   4193     576637.503    4208806.845       2401.667   64           fp_base_main
2001   4175     576637.503    4208586.492       2466.391   64           fp_base_main
2001   4156     576637.503    4208356.559       2567.072   64           fp_base_main
2001   4135     576637.502    4208088.304       2743.265   64           fp_base_main
2001   4112     576637.502    4207800.888       2879.904   64           fp_base_main
2001   4078     576637.502    4207379.344       2984.181   64           fp_base_main
2001   4043     576637.502    4206938.639       3110.033   64           fp_base_main
2001   4002     576637.502    4206430.871       3235.884   64           fp_base_main
1901   4163     575387.503    4208442.784       2099.623   65           fp_base_main
1901   4132     575387.502    4208049.982       2265.028   65           fp_base_main
1901   4097     575387.502    4207609.277       2473.582   65           fp_base_main
1901   4074     575387.502    4207324.098       2622.408   65           fp_base_main
1901   4043     575387.502    4206933.819       2764.970   65           fp_base_main
1901   3998     575387.502    4206373.726       2932.819   65           fp_base_main
1901   3966     575387.502    4205974.683       3077.982   65           fp_base_main
1901   3938     575387.502    4205629.201       3182.104   65           fp_base_main
1901   3901     575387.502    4205162.624       3329.531   65           fp_base_main
961   4047     563637.502    4206986.542       1538.683   66           fp_base_main
961   4025     563637.502    4206708.706       1693.301   66           fp_base_main
961   3984     563637.502    4206200.938       1887.473   66           fp_base_main
961   3960     563637.502    4205894.361       2024.112   66           fp_base_main
961   3930     563637.502    4205520.720       2182.325   66           fp_base_main
961   3892     563637.502    4205051.273       2372.901   66           fp_base_main
961   3858     563637.502    4204629.729       2546.740   66           fp_base_main
961   3830     563637.502    4204275.597       2651.431   66           fp_base_main
961   3809     563637.502    4204006.994       2736.073   66           fp_base_main
961   3776     563637.502    4203604.612       2836.754   66           fp_base_main
961   3753     563637.502    4203307.615       2919.457   66           fp_base_main
721   4148     560637.502    4208251.650       1155.939   67           fp_base_main
721   4117     560637.502    4207861.829       1293.599   67           fp_base_main
721   4103     560637.502    4207685.922       1384.065   67           fp_base_main
721   4065     560637.502    4207206.895       1668.131   67           fp_base_main
721   4034     560637.502    4206823.673       1858.706   67           fp_base_main
721   4012     560637.502    4206545.837       1995.345   67           fp_base_main
721   3983     560637.502    4206191.357       2157.155   67           fp_base_main
721   3956     560637.502    4205846.458       2257.836   67           fp_base_main
721   3927     560637.502    4205491.978       2390.880   67           fp_base_main
721   3883     560637.502    4204936.307       2574.264   67           fp_base_main
721   3861     560637.502    4204669.039       2663.304   67           fp_base_main
1141   3998     565887.502    4206373.388       1603.407   68           fp_base_main
1141   3970     565887.502    4206028.488       1671.727   68           fp_base_main
1141   3940     565887.502    4205654.847       1804.770   68           fp_base_main
1141   3917     565887.502    4205367.431       1930.622   68           fp_base_main
1141   3897     565887.502    4205118.337       2056.473   68           fp_base_main
1141   3861     565887.502    4204668.052       2279.411   68           fp_base_main
1141   3828     565887.502    4204256.088       2448.412   68           fp_base_main
1141   3797     565887.502    4203864.389       2593.899   68           fp_base_main
1141   3761     565887.502    4203413.001       2750.456   68           fp_base_main
1141   3730     565887.502    4203020.199       2851.138   68           fp_base_main
1141   3697     565887.502    4202608.236       2962.606   68           fp_base_main
1141   3683     565887.501    4202435.786       3012.947   68           fp_base_main
1201   3975     566637.502    4206085.971       1736.450   69           fp_base_main
1201   3949     566637.502    4205760.233       1840.728   69           fp_base_main
1201   3921     566637.502    4205415.334       1955.792   69           fp_base_main
1201   3898     566637.502    4205127.917       2074.452   69           fp_base_main
1201   3871     566637.502    4204783.018       2232.666   69           fp_base_main
1201   3841     566637.502    4204409.377       2419.646   69           fp_base_main
1201   3818     566637.502    4204126.026       2495.701   69           fp_base_main
1201   3775     566637.502    4203582.489       2639.401   69           fp_base_main
1201   3758     566637.502    4203379.806       2703.457   69           fp_base_main
1201   3736     566637.502    4203094.783       2783.498   69           fp_base_main
1201   3706     566637.502    4202730.137       2889.338   69           fp_base_main
1201   3676     566637.501    4202349.759       2971.177   69           fp_base_main
1621   3979     571887.502    4206133.874       2232.666   70           fp_base_main
1621   3952     571887.502    4205798.555       2390.880   70           fp_base_main
1621   3919     571887.502    4205386.592       2563.476   70           fp_base_main
1621   3904     571887.502    4205194.981       2624.604   70           fp_base_main
1621   3868     571887.502    4204744.696       2800.797   70           fp_base_main
1621   3848     571887.502    4204495.602       2890.691   70           fp_base_main
1621   3805     571887.502    4203968.672       3030.926   70           fp_base_main
1621   3782     571887.502    4203681.256       3128.011   70           fp_base_main
821   4113     561887.502    4207812.809       1358.876   71           fp_base_main
821   4061     561887.502    4207158.992       1660.939   71           fp_base_main
821   4032     561887.502    4206804.512       1837.132   71           fp_base_main
821   4009     561887.502    4206517.096       1959.388   71           fp_base_main
821   3976     561887.502    4206095.552       2117.601   71           fp_base_main
821   3946     561887.502    4205721.911       2261.432   71           fp_base_main
821   3920     561887.502    4205396.173       2405.263   71           fp_base_main
821   3894     561887.502    4205080.015       2541.902   71           fp_base_main
821   3866     561887.502    4204725.535       2660.562   71           fp_base_main
821   3822     561887.502    4204169.864       2790.010   71           fp_base_main
1921   4181     575637.503    4208663.137       2099.623   72           fp_base_main
1921   4157     575637.503    4208366.140       2214.687   72           fp_base_main
1921   4131     575637.502    4208040.402       2365.709   72           fp_base_main
1921   4102     575637.502    4207676.341       2556.285   72           fp_base_main
1921   4068     575637.502    4207254.797       2732.477   72           fp_base_main
1921   4031     575637.502    4206789.416       2890.952   72           fp_base_main
1921   4001     575637.502    4206417.205       2987.236   72           fp_base_main
1921   3971     575637.502    4206041.409       3085.785   72           fp_base_main
1921   3940     575637.502    4205644.982       3177.747   72           fp_base_main
1921   3891     575637.502    4205041.193       3338.539   72           fp_base_main
2041   4262     577137.503    4209678.674       2178.729   73           fp_base_main
2041   4222     577137.503    4209170.905       2466.391   73           fp_base_main
2041   4187     577137.503    4208739.781       2646.179   73           fp_base_main
2041   4125     577137.502    4207965.963       2909.912   73           fp_base_main
2041   4079     577137.502    4207393.501       3059.945   73           fp_base_main
2041   4035     577137.502    4206841.383       3223.986   73           fp_base_main
2041   3989     577137.502    4206265.100       3382.199   73           fp_base_main
1601   3979     571637.502    4206143.455       2211.091   74           fp_base_main
1601   3956     571637.502    4205856.038       2362.113   74           fp_base_main
1601   3913     571637.502    4205309.948       2570.668   74           fp_base_main
1601   3885     571637.502    4204960.987       2692.938   74           fp_base_main
1601   3856     571637.502    4204594.167       2822.371   74           fp_base_main
1601   3800     571637.502    4203900.059       3035.362   74           fp_base_main
1601   3748     571637.502    4203251.367       3215.671   74           fp_base_main
1041   4010     564637.502    4206524.741       1657.287   75           fp_base_main
1041   3984     564637.502    4206200.560       1795.590   75           fp_base_main
1041   3959     564637.500    4205885.000       1934.217   75           fp_base_main
1041   3928     564637.500    4205501.500       2049.282   75           fp_base_main
1041   3901     564637.500    4205166.000       2207.496   75           fp_base_main
1041   3870     564637.500    4204773.500       2390.880   75           fp_base_main
1041   3833     564637.500    4204313.500       2563.476   75           fp_base_main
1041   3803     564637.500    4203943.000       2697.228   75           fp_base_main
1041   3792     564637.500    4203804.000       2759.173   75           fp_base_main
