X,Y
569523.4,4200407.5
569523.44,4200408.0
569523.5,4200408.0
569523.56,4200408.0
569523.6,4200408.0
569523.7,4200408.0
569523.75,4200408.0
569523.8,4200408.0
569523.9,4200408.0
569523.94,4200408.0
569524.0,4200408.0
569524.06,4200408.0
569524.1,4200408.5
569524.2,4200408.5
569524.25,4200408.5
569524.3,4200408.5
569524.4,4200408.5
569524.44,4200408.5
569524.5,4200408.5
569524.56,4200408.5
569524.6,4200408.5
569524.7,4200408.5
569524.75,4200409.0
569524.8,4200409.0
569524.9,4200409.0
569524.94,4200409.0
569525.0,4200409.0
569525.06,4200409.0
569525.1,4200409.0
569525.2,4200409.0
569525.25,4200409.0
569525.3,4200409.0
569525.4,4200409.0
569525.44,4200409.5
569525.5,4200409.5
569525.56,4200409.5
569525.6,4200409.5
569525.7,4200409.5
569525.75,4200409.5
569525.8,4200409.5
569525.9,4200409.5
569525.94,4200409.5
569526.0,4200409.5
569526.06,4200410.0
569526.1,4200410.0
569526.2,4200410.0
569526.25,4200410.0
569526.3,4200410.0
569526.4,4200410.0
569526.44,4200410.0
569526.5,4200410.0
569526.56,4200410.0
569526.6,4200410.0
569526.7,4200410.5
569526.75,4200410.5
569526.8,4200410.5
569526.9,4200410.5
569526.94,4200410.5
569527.0,4200410.5
569527.06,4200410.5
569527.1,4200410.5
569527.2,4200410.5
569527.25,4200410.5
569527.3,4200410.5
569527.4,4200411.0
569527.44,4200411.0
569527.5,4200411.0
569527.56,4200411.0
569527.6,4200411.0
569527.7,4200411.0
569527.75,4200411.0
569527.8,4200411.0
569527.9,4200411.0
569527.94,4200411.0
569528.0,4200411.5
569528.06,4200411.5
569528.1,4200411.5
569528.2,4200411.5
569528.25,4200411.5
569528.3,4200411.5
569528.4,4200411.5
569528.44,4200411.5
569528.5,4200411.5
569528.56,4200411.5
569528.6,4200412.0
569528.7,4200412.0
569528.75,4200412.0
569528.8,4200412.0
569528.9,4200412.0
569528.94,4200412.0
569529.0,4200412.0
569529.06,4200412.0
569529.1,4200412.0
569529.2,4200412.0
569529.25,4200412.0
569529.3,4200412.5
569529.4,4200412.5
569529.44,4200412.5
569529.5,4200412.5
569529.56,4200412.5
569529.6,4200412.5
569529.7,4200412.5
569529.75,4200412.5
569529.8,4200412.5
569529.9,4200412.5
569529.94,4200413.0
569530.0,4200413.0
569530.06,4200413.0
569530.1,4200413.0
569530.2,4200413.0
569530.25,4200413.0
569530.3,4200413.0
569530.4,4200413.0
569530.44,4200413.0
569530.5,4200413.0
569530.56,4200413.5
569530.6,4200413.5
569530.7,4200413.5
569530.75,4200413.5
569530.8,4200413.5
569530.9,4200413.5
569530.94,4200413.5
569531.0,4200413.5
569531.06,4200413.5
569531.1,4200413.5
569531.2,4200413.5
569531.2,4200414.0
569531.25,4200414.0
569531.3,4200414.0
569531.4,4200414.0
569531.44,4200414.0
569531.5,4200414.0
569531.56,4200414.0
569531.6,4200414.0
569531.7,4200414.0
569531.75,4200414.0
569531.8,4200414.0
569531.8,4200414.5
569531.9,4200414.5
569531.94,4200414.5
569532.0,4200414.5
569532.06,4200414.5
569532.1,4200414.5
569532.2,4200414.5
569532.25,4200414.5
569532.3,4200414.5
569532.4,4200414.5
569532.44,4200414.5
569532.44,4200415.0
569532.5,4200415.0
569532.56,4200415.0
569532.6,4200415.0
569532.7,4200415.0
569532.75,4200415.0
569532.8,4200415.0
569532.9,4200415.0
569532.94,4200415.0
569533.0,4200415.0
569533.06,4200415.0
569533.06,4200415.5
569533.1,4200415.5
569533.2,4200415.5
569533.25,4200415.5
569533.3,4200415.5
569533.4,4200415.5
569533.44,4200415.5
569533.5,4200415.5
569533.56,4200415.5
569533.6,4200415.5
569533.7,4200415.5
569533.75,4200416.0
569533.8,4200416.0
569533.9,4200416.0
569533.94,4200416.0
569534.0,4200416.0
569534.06,4200416.0
569534.1,4200416.0
569534.2,4200416.0
569534.25,4200416.0
569534.3,4200416.0
569534.4,4200416.5
569534.44,4200416.5
569534.5,4200416.5
569534.56,4200416.5
569534.6,4200416.5
569534.7,4200416.5
569534.75,4200416.5
569534.8,4200416.5
569534.9,4200416.5
569534.94,4200416.5
569535.0,4200417.0
569535.06,4200417.0
569535.1,4200417.0
569535.2,4200417.0
569535.25,4200417.0
569535.3,4200417.0
569535.4,4200417.0
569535.44,4200417.0
569535.5,4200417.0
569535.56,4200417.0
569535.6,4200417.0
569535.7,4200417.5
569535.75,4200417.5
569535.8,4200417.5
569535.9,4200417.5
569535.94,4200417.5
569536.0,4200417.5
569536.06,4200417.5
569536.1,4200417.5
569536.2,4200417.5
569536.25,4200417.5
569536.3,4200418.0
569536.4,4200418.0
569536.44,4200418.0
569536.5,4200418.0
569536.56,4200418.0
569536.6,4200418.0
569536.7,4200418.0
569536.75,4200418.0
569536.8,4200418.0
569536.9,4200418.0
569536.94,4200418.5
569537.0,4200418.5
569537.06,4200418.5
569537.1,4200418.5
569537.2,4200418.5
569537.5,4200418.5
569537.56,4200419.0
569537.6,4200419.0
569537.7,4200419.0
569537.75,4200419.0
569537.8,4200419.0
569537.9,4200419.0
569537.94,4200419.0
569538.0,4200419.0
569538.06,4200419.0
569538.1,4200419.0
569538.2,4200419.0
569538.2,4200419.5
569538.25,4200419.5
569538.3,4200419.5
569538.4,4200419.5
569538.44,4200419.5
569538.5,4200419.5
569538.56,4200419.5
569538.6,4200419.5
569538.7,4200419.5
569538.75,4200419.5
569538.8,4200420.0
569538.9,4200420.0
569538.94,4200420.0
569539.0,4200420.0
569539.06,4200420.0
569539.1,4200420.0
569539.2,4200420.0
569539.25,4200420.0
569539.3,4200420.0
569539.4,4200420.0
569539.44,4200420.5
569539.5,4200420.5
569539.56,4200420.5
569539.6,4200420.5
569539.7,4200420.5
569539.75,4200420.5
569539.8,4200420.5
569539.9,4200420.5
569539.94,4200420.5
569540.0,4200420.5
569540.06,4200421.0
569540.1,4200421.0
569540.2,4200421.0
569540.25,4200421.0
569540.3,4200421.0
569540.4,4200421.0
569540.44,4200421.0
569540.5,4200421.0
569540.56,4200421.0
569540.6,4200421.0
569540.7,4200421.5
569540.75,4200421.5
569540.8,4200421.5
569540.9,4200421.5
569540.94,4200421.5
569541.0,4200421.5
569541.06,4200421.5
569541.1,4200421.5
569541.2,4200421.5
569541.25,4200421.5
569541.3,4200422.0
569541.4,4200422.0
569541.44,4200422.0
569541.5,4200422.0
569541.56,4200422.0
569541.6,4200422.0
569541.7,4200422.0
569541.75,4200422.0
569541.8,4200422.0
569541.9,4200422.5
569541.94,4200422.5
569542.0,4200422.5
569542.06,4200422.5
569542.1,4200422.5
569542.2,4200422.5
569542.25,4200422.5
569542.3,4200422.5
569542.4,4200422.5
569542.44,4200422.5
569542.5,4200423.0
569542.56,4200423.0
569542.6,4200423.0
569542.7,4200423.0
569542.75,4200423.0
569542.8,4200423.0
569542.9,4200423.0
569542.94,4200423.0
569543.0,4200423.0
569543.06,4200423.0
569543.1,4200423.5
569543.2,4200423.5
569543.25,4200423.5
569543.3,4200423.5
569543.4,4200423.5
569543.44,4200423.5
569543.5,4200423.5
569543.56,4200423.5
569543.6,4200423.5
569543.7,4200423.5
569543.75,4200423.5
569543.75,4200424.0
569543.8,4200424.0
569543.9,4200424.0
569543.94,4200424.0
569544.0,4200424.0
569544.06,4200424.0
569544.1,4200424.0
569544.2,4200424.0
569544.25,4200424.0
569544.3,4200424.0
569544.4,4200424.5
569544.44,4200424.5
569544.5,4200424.5
569544.56,4200424.5
569544.6,4200424.5
569544.7,4200424.5
569544.75,4200424.5
569544.8,4200424.5
569544.9,4200424.5
569544.94,4200424.5
569545.0,4200425.0
569545.06,4200425.0
569545.1,4200425.0
569545.2,4200425.0
569545.25,4200425.0
569545.3,4200425.0
569545.4,4200425.0
569545.44,4200425.0
569545.5,4200425.0
569545.56,4200425.0
569545.6,4200425.5
569545.7,4200425.5
569545.75,4200425.5
569545.8,4200425.5
569545.9,4200425.5
569545.94,4200425.5
569546.0,4200425.5
569546.06,4200425.5
569546.1,4200425.5
569546.2,4200425.5
569546.25,4200426.0
569546.3,4200426.0
569546.4,4200426.0
569546.44,4200426.0
569546.5,4200426.0
569546.56,4200426.0
569546.6,4200426.0
569546.7,4200426.0
569546.75,4200426.0
569546.8,4200426.0
569546.9,4200426.5
569546.94,4200426.5
569547.0,4200426.5
569547.06,4200426.5
569547.1,4200426.5
569547.2,4200426.5
569547.25,4200426.5
569547.3,4200426.5
569547.4,4200426.5
569547.44,4200427.0
569547.5,4200427.0
569547.56,4200427.0
569547.6,4200427.0
569547.7,4200427.0
569547.75,4200427.0
569547.8,4200427.0
569547.9,4200427.0
569547.94,4200427.0
569548.0,4200427.0
569548.06,4200427.5
569548.1,4200427.5
569548.2,4200427.5
569548.25,4200427.5
569548.3,4200427.5
569548.4,4200427.5
569548.44,4200427.5
569548.5,4200427.5
569548.56,4200427.5
569548.6,4200427.5
569548.7,4200428.0
569548.75,4200428.0
569548.8,4200428.0
569548.9,4200428.0
569548.94,4200428.0
569549.0,4200428.0
569549.06,4200428.0
569549.1,4200428.0
569549.2,4200428.0
569549.25,4200428.0
569549.3,4200428.5
569549.4,4200428.5
569549.44,4200428.5
569549.5,4200428.5
569549.56,4200428.5
569549.6,4200428.5
569549.7,4200428.5
569549.75,4200428.5
569549.8,4200428.5
569549.9,4200428.5
569549.94,4200429.0
569550.0,4200429.0
569550.06,4200429.0
569550.1,4200429.0
569550.2,4200429.0
569550.25,4200429.0
569550.3,4200429.0
569550.4,4200429.0
569550.44,4200429.0
569550.5,4200429.5
569550.56,4200429.5
569550.6,4200429.5
569550.7,4200429.5
569550.75,4200429.5
569550.8,4200429.5
569550.9,4200429.5
569550.94,4200429.5
569551.0,4200429.5
569551.06,4200429.5
569551.1,4200430.0
569551.2,4200430.0
569551.25,4200430.0
569551.3,4200430.0
569551.4,4200430.0
569551.44,4200430.0
569551.5,4200430.0
569551.56,4200430.0
569551.6,4200430.0
569551.7,4200430.0
569551.75,4200430.5
569551.8,4200430.5
569551.9,4200430.5
569551.94,4200430.5
569552.0,4200430.5
569552.06,4200430.5
569552.1,4200430.5
569552.2,4200430.5
569552.25,4200430.5
569552.3,4200430.5
569552.4,4200431.0
569552.44,4200431.0
569552.5,4200431.0
569552.56,4200431.0
569552.6,4200431.0
569552.7,4200431.0
569552.75,4200431.0
569552.8,4200431.0
569552.9,4200431.0
569552.94,4200431.0
569552.94,4200431.5
569553.0,4200431.5
569553.06,4200431.5
569553.1,4200431.5
569553.2,4200431.5
569553.25,4200431.5
569553.3,4200431.5
569553.4,4200431.5
569553.44,4200431.5
569553.5,4200432.0
569553.56,4200432.0
569553.6,4200432.0
569553.7,4200432.0
569553.75,4200432.0
569553.8,4200432.0
569553.9,4200432.0
569553.94,4200432.0
569554.0,4200432.0
569554.06,4200432.0
569554.1,4200432.5
569554.2,4200432.5
569554.25,4200432.5
569554.3,4200432.5
569554.4,4200432.5
569554.44,4200432.5
569554.5,4200432.5
569554.56,4200432.5
569554.6,4200432.5
569554.7,4200432.5
569554.75,4200433.0
569554.8,4200433.0
569554.9,4200433.0
569554.94,4200433.0
569555.0,4200433.0
569555.06,4200433.0
569555.1,4200433.0
569555.2,4200433.0
569555.25,4200433.0
569555.3,4200433.0
569555.4,4200433.5
569555.44,4200433.5
569555.5,4200433.5
569555.56,4200433.5
569555.6,4200433.5
569555.7,4200433.5
569555.75,4200433.5
569555.8,4200433.5
569555.9,4200433.5
569555.94,4200434.0
569556.0,4200434.0
569556.06,4200434.0
569556.1,4200434.0
569556.2,4200434.0
569556.25,4200434.0
569556.3,4200434.0
569556.4,4200434.0
569556.44,4200434.0
569556.5,4200434.0
569556.56,4200434.5
569556.6,4200434.5
569556.7,4200434.5
569556.75,4200434.5
569556.8,4200434.5
569556.9,4200434.5
569556.94,4200434.5
569557.0,4200434.5
569557.06,4200434.5
569557.1,4200434.5
569557.2,4200435.0
569557.25,4200435.0
569557.3,4200435.0
569557.4,4200435.0
569557.44,4200435.0
569557.5,4200435.0
569557.56,4200435.0
569557.6,4200435.0
569557.7,4200435.0
569557.75,4200435.0
569557.8,4200435.5
569557.9,4200435.5
569557.94,4200435.5
569558.0,4200435.5
569558.06,4200435.5
569558.1,4200435.5
569558.2,4200435.5
569558.25,4200435.5
569558.3,4200435.5
569558.4,4200435.5
569558.4,4200436.0
569558.44,4200436.0
569558.5,4200436.0
569558.56,4200436.0
569558.6,4200436.0
569558.7,4200436.0
569558.75,4200436.0
569558.8,4200436.0
569558.9,4200436.0
569558.94,4200436.0
569559.0,4200436.5
569559.06,4200436.5
569559.1,4200436.5
569559.2,4200436.5
569559.25,4200436.5
569559.3,4200436.5
569559.4,4200436.5
569559.44,4200436.5
569559.5,4200436.5
569559.56,4200437.0
569559.6,4200437.0
569559.7,4200437.0
569559.75,4200437.0
569559.8,4200437.0
569559.9,4200437.0
569559.94,4200437.0
569560.0,4200437.0
569560.06,4200437.0
569560.1,4200437.0
569560.2,4200437.5
569560.25,4200437.5
569560.3,4200437.5
569560.4,4200437.5
569560.44,4200437.5
569560.5,4200437.5
569560.56,4200437.5
569560.6,4200437.5
569560.7,4200437.5
569560.75,4200437.5
569560.8,4200438.0
569560.9,4200438.0
569560.94,4200438.0
569561.0,4200438.0
569561.06,4200438.0
569561.1,4200438.0
569561.2,4200438.0
569561.25,4200438.0
569561.3,4200438.0
569561.4,4200438.5
569561.44,4200438.5
569561.5,4200438.5
569561.56,4200438.5
569561.6,4200438.5
569561.7,4200438.5
569561.75,4200438.5
569561.8,4200438.5
569561.9,4200438.5
569561.94,4200438.5
569562.0,4200439.0
569562.06,4200439.0
569562.1,4200439.0
569562.2,4200439.0
569562.25,4200439.0
569562.3,4200439.0
569562.4,4200439.0
569562.44,4200439.0
569562.5,4200439.0
569562.56,4200439.5
569562.6,4200439.5
569562.7,4200439.5
569562.75,4200439.5
569562.8,4200439.5
569562.9,4200439.5
569562.94,4200439.5
569563.0,4200439.5
569563.06,4200439.5
569563.1,4200439.5
569563.2,4200440.0
569563.25,4200440.0
569563.3,4200440.0
569563.4,4200440.0
569563.44,4200440.0
569563.5,4200440.0
569563.56,4200440.0
569563.6,4200440.0
569563.7,4200440.0
569563.75,4200440.0
569563.8,4200440.5
569563.9,4200440.5
569563.94,4200440.5
569564.0,4200440.5
569564.06,4200440.5
569564.1,4200440.5
569564.2,4200440.5
569564.25,4200440.5
569564.3,4200440.5
569564.4,4200441.0
569564.44,4200441.0
569564.5,4200441.0
569564.56,4200441.0
569564.6,4200441.0
569564.7,4200441.0
569564.75,4200441.0
569564.8,4200441.0
569564.9,4200441.0
569564.94,4200441.0
569565.0,4200441.5
569565.06,4200441.5
569565.1,4200441.5
569565.2,4200441.5
569565.25,4200441.5
569565.3,4200441.5
569565.4,4200441.5
569565.44,4200441.5
569565.5,4200441.5
569565.56,4200442.0
569565.6,4200442.0
569565.7,4200442.0
569565.75,4200442.0
569565.8,4200442.0
569565.9,4200442.0
569565.94,4200442.0
569566.0,4200442.0
569566.06,4200442.0
569566.1,4200442.0
569566.2,4200442.5
569566.25,4200442.5
569566.3,4200442.5
569566.4,4200442.5
569566.44,4200442.5
569566.5,4200442.5
569566.56,4200442.5
569566.6,4200442.5
569566.7,4200442.5
569566.75,4200442.5
569566.8,4200443.0
569566.9,4200443.0
569566.94,4200443.0
569567.0,4200443.0
569567.06,4200443.0
569567.1,4200443.0
569567.2,4200443.0
569567.25,4200443.0
569567.3,4200443.0
569567.4,4200443.5
569567.44,4200443.5
569567.5,4200443.5
569567.56,4200443.5
569567.6,4200443.5
569567.7,4200443.5
569567.75,4200443.5
569567.8,4200443.5
569567.9,4200443.5
569567.94,4200443.5
569567.94,4200444.0
569568.0,4200444.0
569568.06,4200444.0
569568.1,4200444.0
569568.2,4200444.0
569568.25,4200444.0
569568.3,4200444.0
569568.4,4200444.0
569568.44,4200444.0
569568.5,4200444.0
569568.5,4200444.5
569568.56,4200444.5
569568.6,4200444.5
569568.7,4200444.5
569568.75,4200444.5
569568.8,4200444.5
569568.9,4200444.5
569568.94,4200444.5
569569.0,4200444.5
569569.06,4200444.5
569569.1,4200445.0
569569.2,4200445.0
569569.25,4200445.0
569569.3,4200445.0
569569.4,4200445.0
569569.44,4200445.0
569569.5,4200445.0
569569.56,4200445.0
569569.6,4200445.0
569569.7,4200445.0
569569.75,4200445.5
569569.8,4200445.5
569569.9,4200445.5
569569.94,4200445.5
569570.0,4200445.5
569570.06,4200445.5
569570.1,4200445.5
569570.2,4200445.5
569570.25,4200445.5
569570.3,4200445.5
569570.3,4200446.0
569570.4,4200446.0
569570.44,4200446.0
569570.5,4200446.0
569570.56,4200446.0
569570.6,4200446.0
569570.7,4200446.0
569570.75,4200446.0
569570.8,4200446.0
569570.9,4200446.0
569570.94,4200446.5
569571.0,4200446.5
569571.06,4200446.5
569571.1,4200446.5
569571.2,4200446.5
569571.25,4200446.5
569571.3,4200446.5
569571.4,4200446.5
569571.44,4200446.5
569571.5,4200447.0
569571.56,4200447.0
569571.6,4200447.0
569571.7,4200447.0
569571.75,4200447.0
569571.8,4200447.0
569571.9,4200447.0
569571.94,4200447.0
569572.0,4200447.0
569572.06,4200447.5
569572.1,4200447.5
569572.2,4200447.5
569572.25,4200447.5
569572.3,4200447.5
569572.4,4200447.5
569572.44,4200447.5
569572.5,4200447.5
569572.56,4200447.5
569572.6,4200447.5
569572.7,4200448.0
569572.75,4200448.0
569572.8,4200448.0
569572.9,4200448.0
569572.94,4200448.0
569573.0,4200448.0
569573.06,4200448.0
569573.1,4200448.0
569573.2,4200448.0
569573.25,4200448.0
569573.25,4200448.5
569573.3,4200448.5
569573.4,4200448.5
569573.44,4200448.5
569573.5,4200448.5
569573.56,4200448.5
569573.6,4200448.5
569573.7,4200448.5
569573.75,4200448.5
569573.8,4200448.5
569573.9,4200449.0
569573.94,4200449.0
569574.0,4200449.0
569574.06,4200449.0
569574.1,4200449.0
569574.2,4200449.0
569574.25,4200449.0
569574.3,4200449.0
569574.4,4200449.0
569574.44,4200449.5
569574.5,4200449.5
569574.56,4200449.5
569574.6,4200449.5
569574.7,4200449.5
569574.75,4200449.5
569574.8,4200449.5
569574.9,4200449.5
569574.94,4200449.5
569575.0,4200450.0
569575.06,4200450.0
569575.1,4200450.0
569575.2,4200450.0
569575.25,4200450.0
569575.3,4200450.0
569575.4,4200450.0
569575.44,4200450.0
569575.5,4200450.0
569575.56,4200450.0
569575.6,4200450.5
569575.7,4200450.5
569575.75,4200450.5
569575.8,4200450.5
569575.9,4200450.5
569575.94,4200450.5
569576.0,4200450.5
569576.06,4200450.5
569576.1,4200450.5
569576.2,4200450.5
569576.2,4200451.0
569576.25,4200451.0
569576.3,4200451.0
569576.4,4200451.0
569576.44,4200451.0
569576.5,4200451.0
569576.56,4200451.0
569576.6,4200451.0
569576.7,4200451.0
569576.75,4200451.0
569576.8,4200451.5
569576.9,4200451.5
569576.94,4200451.5
569577.0,4200451.5
569577.06,4200451.5
569577.1,4200451.5
569577.2,4200451.5
569577.25,4200451.5
569577.3,4200451.5
569577.4,4200452.0
569577.44,4200452.0
569577.5,4200452.0
569577.56,4200452.0
569577.6,4200452.0
569577.7,4200452.0
569577.75,4200452.0
569577.8,4200452.0
569577.9,4200452.0
569577.94,4200452.5
569578.0,4200452.5
569578.06,4200452.5
569578.1,4200452.5
569578.2,4200452.5
569578.25,4200452.5
569578.3,4200452.5
569578.4,4200452.5
569578.44,4200452.5
569578.5,4200453.0
569578.56,4200453.0
569578.6,4200453.0
569578.7,4200453.0
569578.75,4200453.0
569578.8,4200453.0
569578.9,4200453.0
569578.94,4200453.0
569579.0,4200453.0
569579.06,4200453.0
569579.1,4200453.0
569579.1,4200453.5
569579.2,4200453.5
569579.25,4200453.5
569579.3,4200453.5
569579.4,4200453.5
569579.44,4200453.5
569579.5,4200453.5
569579.56,4200453.5
569579.6,4200453.5
569579.7,4200453.5
569579.75,4200454.0
569579.8,4200454.0
569579.9,4200454.0
569579.94,4200454.0
569580.0,4200454.0
569580.06,4200454.0
569580.1,4200454.0
569580.2,4200454.0
569580.25,4200454.0
569580.3,4200454.5
569580.4,4200454.5
569580.44,4200454.5
569580.5,4200454.5
569580.56,4200454.5
569580.6,4200454.5
569580.7,4200454.5
569580.75,4200454.5
569580.8,4200454.5
569580.9,4200455.0
569580.94,4200455.0
569581.0,4200455.0
569581.06,4200455.0
569581.1,4200455.0
569581.2,4200455.0
569581.25,4200455.0
569581.3,4200455.0
569581.4,4200455.0
569581.44,4200455.5
569581.5,4200455.5
569581.56,4200455.5
569581.6,4200455.5
569581.7,4200455.5
569581.75,4200455.5
569581.8,4200455.5
569581.9,4200455.5
569581.94,4200455.5
569582.0,4200455.5
569582.06,4200456.0
569582.1,4200456.0
569582.2,4200456.0
569582.25,4200456.0
569582.3,4200456.0
569582.4,4200456.0
569582.44,4200456.0
569582.5,4200456.0
569582.56,4200456.0
569582.6,4200456.5
569582.7,4200456.5
569582.75,4200456.5
569582.8,4200456.5
569582.9,4200456.5
569582.94,4200456.5
569583.0,4200456.5
569583.06,4200456.5
569583.1,4200456.5
569583.2,4200456.5
569583.25,4200457.0
569583.3,4200457.0
569583.4,4200457.0
569583.44,4200457.0
569583.5,4200457.0
569583.56,4200457.0
569583.6,4200457.0
569583.7,4200457.0
569583.75,4200457.0
569583.8,4200457.5
569583.9,4200457.5
569583.94,4200457.5
569584.0,4200457.5
569584.06,4200457.5
569584.1,4200457.5
569584.2,4200457.5
569584.25,4200457.5
569584.3,4200457.5
569584.4,4200457.5
569584.44,4200458.0
569584.5,4200458.0
569584.56,4200458.0
569584.6,4200458.0
569584.7,4200458.0
569584.75,4200458.0
569584.8,4200458.0
569584.9,4200458.0
569584.94,4200458.0
569585.0,4200458.5
569585.06,4200458.5
569585.1,4200458.5
569585.2,4200458.5
569585.25,4200458.5
569585.3,4200458.5
569585.4,4200458.5
569585.44,4200458.5
569585.5,4200458.5
569585.56,4200458.5
569585.6,4200459.0
569585.7,4200459.0
569585.75,4200459.0
569585.8,4200459.0
569585.9,4200459.0
569585.94,4200459.0
569586.0,4200459.0
569586.06,4200459.0
569586.1,4200459.0
569586.2,4200459.5
569586.25,4200459.5
569586.3,4200459.5
569586.4,4200459.5
569586.44,4200459.5
569586.5,4200459.5
569586.56,4200459.5
569586.6,4200459.5
569586.7,4200459.5
569586.75,4200459.5
569586.8,4200460.0
569586.9,4200460.0
569586.94,4200460.0
569587.0,4200460.0
569587.06,4200460.0
569587.1,4200460.0
569587.2,4200460.0
569587.25,4200460.0
569587.3,4200460.0
569587.4,4200460.5
569587.44,4200460.5
569587.5,4200460.5
569587.56,4200460.5
569587.6,4200460.5
569587.7,4200460.5
569587.75,4200460.5
569587.8,4200460.5
569587.9,4200460.5
569587.9,4200461.0
569587.94,4200461.0
569588.0,4200461.0
569588.06,4200461.0
569588.1,4200461.0
569588.2,4200461.0
569588.25,4200461.0
569588.3,4200461.0
569588.4,4200461.0
569588.44,4200461.0
569588.5,4200461.5
569588.56,4200461.5
569588.6,4200461.5
569588.7,4200461.5
569588.75,4200461.5
569588.8,4200461.5
569588.9,4200461.5
569588.94,4200461.5
569589.0,4200461.5
569589.06,4200462.0
569589.1,4200462.0
569589.2,4200462.0
569589.25,4200462.0
569589.3,4200462.0
569589.4,4200462.0
569589.44,4200462.0
569589.5,4200462.0
569589.56,4200462.0
569589.6,4200462.0
569589.7,4200462.5
569589.75,4200462.5
569589.8,4200462.5
569589.9,4200462.5
569589.94,4200462.5
569590.0,4200462.5
569590.06,4200462.5
569590.1,4200462.5
569590.2,4200462.5
569590.25,4200463.0
569590.3,4200463.0
569590.4,4200463.0
569590.44,4200463.0
569590.5,4200463.0
569590.56,4200463.0
569590.6,4200463.0
569590.7,4200463.0
569590.75,4200463.0
569590.8,4200463.0
569590.9,4200463.5
569590.94,4200463.5
569591.0,4200463.5
569591.06,4200463.5
569591.1,4200463.5
569591.2,4200463.5
569591.25,4200463.5
569591.3,4200463.5
569591.4,4200463.5
569591.44,4200464.0
569591.5,4200464.0
569591.56,4200464.0
569591.6,4200464.0
569591.7,4200464.0
569591.75,4200464.0
569591.8,4200464.0
569591.9,4200464.0
569591.94,4200464.0
569592.0,4200464.0
569592.06,4200464.5
569592.1,4200464.5
569592.2,4200464.5
569592.25,4200464.5
569592.3,4200464.5
569592.4,4200464.5
569592.44,4200464.5
569592.5,4200464.5
569592.56,4200464.5
569592.6,4200465.0
569592.7,4200465.0
569592.75,4200465.0
569592.8,4200465.0
569592.9,4200465.0
569592.94,4200465.0
569593.0,4200465.0
569593.06,4200465.0
569593.1,4200465.0
569593.2,4200465.0
569593.25,4200465.5
569593.3,4200465.5
569593.4,4200465.5
569593.44,4200465.5
569593.5,4200465.5
569593.56,4200465.5
569593.6,4200465.5
569593.7,4200465.5
569593.75,4200466.0
569593.8,4200466.0
569593.9,4200466.0
569593.94,4200466.0
569594.0,4200466.0
569594.06,4200466.0
569594.1,4200466.0
569594.2,4200466.0
569594.25,4200466.0
569594.3,4200466.0
569594.4,4200466.5
569594.44,4200466.5
569594.5,4200466.5
569594.56,4200466.5
569594.6,4200466.5
569594.7,4200466.5
569594.75,4200466.5
569594.8,4200466.5
569594.9,4200466.5
569594.94,4200466.5
569595.0,4200467.0
569595.06,4200467.0
569595.1,4200467.0
569595.2,4200467.0
569595.25,4200467.0
569595.3,4200467.0
569595.4,4200467.0
569595.44,4200467.0
569595.5,4200467.0
569595.56,4200467.5
569595.6,4200467.5
569595.7,4200467.5
569595.75,4200467.5
569595.8,4200467.5
569595.9,4200467.5
569595.94,4200467.5
569596.0,4200467.5
569596.06,4200467.5
569596.1,4200468.0
569596.2,4200468.0
569596.25,4200468.0
569596.3,4200468.0
569596.4,4200468.0
569596.44,4200468.0
569596.5,4200468.0
569596.56,4200468.0
569596.6,4200468.0
569596.7,4200468.0
569596.75,4200468.5
569596.8,4200468.5
569596.9,4200468.5
569596.94,4200468.5
569597.0,4200468.5
569597.06,4200468.5
569597.1,4200468.5
569597.2,4200468.5
569597.25,4200468.5
569597.3,4200469.0
569597.4,4200469.0
569597.44,4200469.0
569597.5,4200469.0
569597.56,4200469.0
569597.6,4200469.0
569597.7,4200469.0
569597.75,4200469.0
569597.8,4200469.0
569597.9,4200469.0
569597.94,4200469.5
569598.0,4200469.5
569598.06,4200469.5
569598.1,4200469.5
569598.2,4200469.5
569598.25,4200469.5
569598.3,4200469.5
569598.4,4200469.5
569598.44,4200469.5
569598.5,4200470.0
569598.56,4200470.0
569598.6,4200470.0
569598.7,4200470.0
569598.75,4200470.0
569598.8,4200470.0
569598.9,4200470.0
569598.94,4200470.0
569599.0,4200470.0
569599.06,4200470.5
569599.1,4200470.5
569599.2,4200470.5
569599.25,4200470.5
569599.3,4200470.5
569599.4,4200470.5
569599.44,4200470.5
569599.5,4200470.5
569599.56,4200470.5
569599.6,4200470.5
569599.7,4200471.0
569599.75,4200471.0
569599.8,4200471.0
569599.9,4200471.0
569599.94,4200471.0
569600.0,4200471.0
569600.06,4200471.0
569600.1,4200471.0
569600.2,4200471.0
569600.25,4200471.0
569600.3,4200471.5
569600.4,4200471.5
569600.44,4200471.5
569600.5,4200471.5
569600.56,4200471.5
569600.6,4200471.5
569600.7,4200471.5
569600.75,4200471.5
569600.8,4200472.0
569600.9,4200472.0
569600.94,4200472.0
569601.0,4200472.0
569601.06,4200472.0
569601.1,4200472.0
569601.2,4200472.0
569601.25,4200472.0
569601.3,4200472.0
569601.4,4200472.0
569601.44,4200472.5
569601.5,4200472.5
569601.56,4200472.5
569601.6,4200472.5
569601.7,4200472.5
569601.75,4200472.5
569601.8,4200472.5
569601.9,4200472.5
569601.94,4200472.5
569602.0,4200473.0
569602.06,4200473.0
569602.1,4200473.0
