fault_name,cell_i,cell_j,area_3d,cx,cy,cz,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,strike_deg,dip_deg
fp_base_main,17,49,90125.19292183952,561373.3125,4208842.0,1184.294189453125,561250.0,561550.0,4208675.0,4208975.0,1175.031982421875,1196.87548828125,122.34607,86.97953
fp_base_main,17,50,90596.61273815378,561391.1875,4209117.0,1179.2525634765625,561250.0,561550.0,4208975.0,4209275.0,1166.44091796875,1189.0264892578125,66.23959,88.27377
fp_base_main,17,51,90341.18371764958,561391.0,4209416.5,1197.6962890625,561250.0,561550.0,4209275.0,4209575.0,1182.5408935546875,1214.4228515625,16.342316,85.12619
fp_base_main,17,52,90930.46657729811,561374.1875,4209757.5,1224.1556396484375,561250.0,561550.0,4209575.0,4209875.0,1206.7777099609375,1239.8428955078125,7.236557,84.60761
fp_base_main,17,53,32610.07546009827,561422.0625,4209898.5,1248.6202392578125,561250.0,561550.0,4209875.0,4209982.5,1234.624267578125,1300.8802490234375,176.4028,55.372105
fp_base_main,18,33,36951.41107299551,561730.9375,4204109.0,2771.325439453125,561550.0,561850.0,4203999.5,4204175.0,2742.92041015625,2797.052490234375,50.823624,79.79309
fp_base_main,18,34,92124.1093574097,561674.1875,4204308.0,2760.604736328125,561550.0,561850.0,4204175.0,4204475.0,2722.176513671875,2788.327880859375,167.60846,82.107346
fp_base_main,18,35,93586.59316983612,561685.875,4204646.5,2687.87646484375,561550.0,561850.0,4204475.0,4204775.0,2644.326416015625,2740.669189453125,8.586365,75.46862
fp_base_main,18,36,96660.7130110428,561677.4375,4204947.5,2588.82666015625,561550.0,561850.0,4204775.0,4205075.0,2541.239013671875,2665.627685546875,1.716217,69.91543
fp_base_main,18,37,97065.67481754115,561660.5625,4205237.5,2477.669677734375,561550.0,561850.0,4205075.0,4205375.0,2415.239013671875,2543.624267578125,3.4723053,68.18846
fp_base_main,18,38,99099.82704452153,561673.0625,4205504.0,2364.33447265625,561550.0,561850.0,4205375.0,4205675.0,2284.244384765625,2425.9736328125,2.9676514,65.24133
fp_base_main,18,39,98666.32898328504,561684.875,4205805.5,2225.0634765625,561550.0,561850.0,4205675.0,4205975.0,2142.56884765625,2284.6123046875,176.69293,66.12061
fp_base_main,18,40,96430.9472719846,561687.75,4206113.5,2098.323486328125,561550.0,561850.0,4205975.0,4206275.0,2032.6468505859375,2162.54541015625,170.07947,69.35169
fp_base_main,18,41,94922.36352146268,561679.4375,4206426.5,1987.0518798828125,561550.0,561850.0,4206275.0,4206575.0,1931.9217529296875,2048.126708984375,173.55475,71.62269
fp_base_main,18,42,100926.63486594216,561670.75,4206722.0,1870.80322265625,561550.0,561850.0,4206575.0,4206875.0,1793.453125,1945.9173583984375,177.23874,64.16243
fp_base_main,18,43,99366.07958771074,561682.4375,4207044.5,1717.58935546875,561550.0,561850.0,4206875.0,4207175.0,1653.8492431640625,1800.210693359375,1.1848297,65.054504
fp_base_main,18,44,100130.97725264987,561671.1875,4207300.5,1597.1697998046875,561550.0,561850.0,4207175.0,4207475.0,1495.2086181640625,1660.162841796875,7.567108,64.16912
fp_base_main,18,45,98499.5360391534,561679.4375,4207637.0,1444.988525390625,561550.0,561850.0,4207475.0,4207775.0,1377.490478515625,1524.5565185546875,7.9468384,66.33109
